Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/16;nov/16;out/16;set/16;ago/16;jul/16;jun/16;mai/16;abr/16;mar/16;fev/16;jan/16;Competência;Data de atualização
SERVIÇO DE ASSISTÊNCIA ODONTOLÓGICA SOCIAL LTDA. (324710);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SISDENTE - SISTEMA INTEGRADO DE SAÚDE DENTAL LTDA. (344095);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP (403865);Odontológica;Pequeno;;;;;;;;;;100,00;100,00;100,00;;;201612;22/01/2017 02:12:18
SISTEMA PREVSAUDE LTDA (333239);Odontológica;Pequeno;4;6;0,00;0,00;0,00;;;;;;;;;;201612;22/01/2017 02:12:18
SISTEMA 1 SERVIÇOS DE ASSISTÊNCIA À SAÚDE SUPLEMENTAR (418790);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SITO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO LTDA (402095);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SITTO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO (416266);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SÓ ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA (416878);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA (416410);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SOESP-ODONTO SISTEMA ODONTOLÓGICO E SERVIÇOS PREVENTIVOS LTDA. (405604);Odontológica;Médio;1;;100,00;;100,00;100,00;100,00;;;;;;;;201612;22/01/2017 02:12:18
SOGELI PLANOS ODONTOLÓGICOS LTDA. (351890);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SOLIMEO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415871);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SOPREVI SERVIÇO ODONTOLÓGICO PREVENTIVO INTEGRADO LTDA (403245);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A. (419524);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SUL AMÉRICA ODONTOLÓGICO S/A (417815);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;83,33;83,33;83,33;100,00;100,00;100,00;90,91;201612;22/01/2017 02:12:18
TOP DOCTOR'S ODONTOLOGIA LTDA (416193);Odontológica;Pequeno;;;;;;;;;;;;;100,00;100,00;201612;22/01/2017 02:12:18
TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA (417114);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIDASODONTO PLANO DE ASSISTENCIA ODONTOLOGICA LTDA. (413933);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIDENTAL COOPERATIVA UNIAO DOS DENTISTAS DA GRANDE NATAL (401277);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIDENTAL- COOPERATIVA UNIÃO DOS DENTISTAS DO ESTADO DO CEARÁ (401072);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA. (413429);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIDOCTOR ADMINISTRADORA DE CONVÊNIOS LTDA (411558);Odontológica;Pequeno;4;6;0,00;0,00;0,00;;;;;;;;;;201612;22/01/2017 02:12:18
UNIFICAÇÃO DOS DENTISTAS DE ITUVERAVA LTDA (404942);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED SAÚDE E ODONTO S.A (416801);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;80,00;75,00;66,67;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIODONTO - COOPERATIVA ODONTOLOGICA DE CARUARU E REGIÃO AGRESTE DO ESTADO DE PERNAMBUCO (414891);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO ARAPIRACA COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA (403512);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO ATHENAS PAULISTA - COOPERATIVA ODONTOLÓGICA (340120);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO BAHIA SUL - COOPERATIVA ODONTOLOGICA DE ILHEUS RESPONSABILIDADE LTDA (383929);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO BEBEDOURO - COOPERATIVA ODONTOLÓGICA (327093);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA (368555);Odontológica;Grande;;;;;;;;;;;;;100,00;100,00;201612;22/01/2017 02:12:18
UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA (353752);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA (343919);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO COOPERATIVA TRABALHO ODONTOLOGICO DE PARA DE MINAS (323632);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA (347604);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO (349283);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE ARAÇATUBA COOPERATIVA ODONTOLOGICA (362824);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE ARARAQUARA COOPERATIVA DE TRABALHO ODONTOLÓGICO (316997);Odontológica;Médio;;;;;;;;100,00;100,00;100,00;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE AVARE COOPERATIVA ODONTOLÓGICA (311669);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE BOTUCATU COOPERATIVA ODONTOLOGICA (347477);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE BRAGANÇA PAULISTA COOP DE TRABALHO ODONTOLÓGICO (306193);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE CACAPAVA COOPERATIVA ODONTOLOGICA (347302);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA (350494);Odontológica;Grande;;;;;100,00;100,00;100,00;100,00;100,00;;;;100,00;100,00;201612;22/01/2017 02:12:18
UNIODONTO DE CAMPO GRANDE SIST. NAC. COOP. ODONT. (347183);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE CAMPOS - COOPERATIVA ODONTOLOGICA (402516);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE CATANDUVA COOPERATIVA ODONTOLÓGICA (354686);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE FEIRA DE SANTANA - COOPERATIVA DE TRABALHO ODONTOLÓGICO DE FEIRA DE SANTANA RESP LIMITADA (400556);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE FERNANDOPOLIS COOPERATIVA ODONTOLOGICA (301647);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA (335258);Odontológica;Médio;1;;100,00;;;;;;;;;;;0,00;201612;22/01/2017 02:12:18
UNIODONTO DE JACAREÍ - COOPERATIVA ODONTOLÓGICA DE JACAREÍ (343056);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA (309257);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA (361569);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA (347795);Odontológica;Médio;;;;;;;;;;;0,00;0,00;0,00;;201612;22/01/2017 02:12:18
UNIODONTO DE LIMEIRA COOPERATIVA ODONTOLÓGICA (369462);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE LINS COOPERATIVA ODONTOLOGICA (344681);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA (350770);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA. (311391);Odontológica;Médio;;14;;0,00;0,00;0,00;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE MARÍLIA COOPERATIVA ODONTOLÓGICA (354821);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA (343404);Odontológica;Médio;;13;;50,00;33,33;33,33;0,00;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE MONTE ALTO COOPERATIVA ODONTOLOGICA (336238);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE NOVA IGUAÇU COOPERATIVA ODONTOLÓGICA (411701);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA (331104);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA (336017);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE RECIFE - COOPERATIVA ODONTOLÓGICA (305740);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE RIO BRANCO ACRE COOPERATIVA ODONTOLÓGICA LTDA. (403997);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE RIO CLARO COOPERATIVA ODONTOLOGICA (349011);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE RONDONIA COOPERATIVA LTDA. (336025);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE RORAIMA - COOPERATIVA DE TRABALHO ODONTOLÓGICO (418242);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE SALVADOR - COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (310107);Odontológica;Pequeno;1;1;100,00;100,00;100,00;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE SAO JOSE DO RIO PARDO - COOPERATIVA ODONTOLÓGICA (378682);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO (313751);Odontológica;Grande;;;;;0,00;0,00;0,00;;100,00;100,00;100,00;;;;201612;22/01/2017 02:12:18
UNIODONTO DE SÃO LUIS - COOP. DOS C. D. DO ESTADO DO MARANHÃ (369616);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE SÃO PAULO COOPERATIVA ODONTOLÓGICA (310042);Odontológica;Médio;;;;;;;100,00;100,00;100,00;;;;100,00;100,00;201612;22/01/2017 02:12:18
UNIODONTO DE SC COOPERATIVA ADMINISTRADORAS DE CONTRATOS (342203);Odontológica;Médio;;;;;100,00;100,00;100,00;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA (373109);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA (334243);Odontológica;Médio;13;14;0,00;0,00;0,00;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLÓGICA (350290);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE TRÊS RIOS - COOPERATIVA DE TRABALHO ODONTOLÓGICA (359726);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA (350630);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS (314315);Odontológica;Médio;;;;;;;;;;;;;;100,00;201612;22/01/2017 02:12:18
UNIODONTO DO RIO DE JANEIRO COOPERATIVA ODONTOLÓGICA LTDA (318230);Odontológica;Médio;;;;;;;;;;;;;100,00;100,00;201612;22/01/2017 02:12:18
UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA (358339);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DOURADOS - COOPERATIVA ODONTOLÓGICA (313807);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO DUQUE DE CAXIAS COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (382337);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO ERECHIM - COOPERATIVA DE TRABALHO ODONTOLÓGICO (411698);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLÓGICA LTDA. (341894);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS (358436);Odontológica;Grande;;1;;100,00;100,00;100,00;;100,00;100,00;50,00;0,00;0,00;;;201612;22/01/2017 02:12:18
UNIODONTO ITAPERUNA/RJ COOPERATIVA DE TRABALHO ODONTOLOGICO (317772);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO JUIZ DE FORA COOPERATIVA DE SAÚDE ODONTOLÓGICA LTDA. (327441);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO LEOPOLDINA - COOPERATIVA ODONTOLÓGICA (401919);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO MACAÉ - COOPERATIVA ODONTOLÓGICA (300195);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA (321125);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA (381144);Odontológica;Pequeno;;6;;0,00;0,00;0,00;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO MOSSORÓ - COOPERATIVA DOS CIRURGIÕES DENTISTAS DE MOSSORÓ E REGIÃO OESTE (303291);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO PASSOS - COOPERATIVA ODONTOLÓGICA (419729);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO (361593);Odontológica;Médio;;;;;100,00;100,00;100,00;;;;;;;100,00;201612;22/01/2017 02:12:18
UNIODONTO PAULO AFONSO COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (402109);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA (346004);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO PIRASSUNUNGA - COOPERATIVA ODONTOLÓGICA (378941);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA (315818);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA (366439);Odontológica;Médio;;;;;;;;;;;;;0,00;0,00;201612;22/01/2017 02:12:18
UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA (344451);Odontológica;Médio;1;;100,00;;;;;100,00;100,00;100,00;;;;;201612;22/01/2017 02:12:18
UNIODONTO RESENDE - COOPERATIVA ODONTOLOGICA (406121);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO RIO GRANDE-LITORAL COOPERATIVA ODONTOLOGICA LTDA (367966);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA (305421);Odontológica;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO SÃO CARLOS -  COOPERATIVA ODONTOLÓGICA (335525);Odontológica;Pequeno;;;;;;;100,00;100,00;100,00;;;;;;201612;22/01/2017 02:12:18
UNIODONTO SÃO JOSÉ DO RIO PRETO - COOPERATIVA ODONTOLÓGICA (303259);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO SUDOESTE GOIANO - COOPERATIVA DE TRABALHO ODONTOLOGICO (314871);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO SUL CAPIXABA COOPERATIVA ODONTOLOGICA (370711);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO SUL FLUMINENSE COOP DE TRAB ODONTOLOGICO LTDA (363171);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO TAUBATÉ COOPERATIVA DE TRABALHO ODONTOLOGICO (319350);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA (370568);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO VALE DO SINOS COOPERATIVA ODONTOLÓGICA LTDA (406295);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA (382655);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO VITÓRIA - COOPERATIVA DE TRABALHO ODONTOLOGICO (308277);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO-NORDESTE, CENTRAL REGIONAL DAS COOP. ODONT. DO NORD. DO BRASIL (416177);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE (345318);Odontológica;Médio;1;1;100,00;100,00;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIVERSAL PLANO ODONTOLOGICO LTDA (413348);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UP ASSISTÊNCIA ODONTOLÓGICA S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL (416487);Odontológica;Pequeno;;;;;;;;;0,00;33,33;40,00;35,29;60,00;57,14;201612;22/01/2017 02:12:18
VIP ASSISTENCIA ODONTOLOGICA LTDA. (405582);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
WM ADMINISTRAÇÃO DE PLANOS ODONTOLÓGICOS LTDA. (351628);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
