Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/15;nov/15;out/15;set/15;ago/15;jul/15;jun/15;mai/15;abr/15;mar/15;fev/15;jan/15;Competência;Data de atualização
ODONTOPONTA CLINICA ODONTOLÓGICA LTDA (416673);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTOPREV S/A (301949);Odontológica;Grande;11;10;95,74;97,10;94,59;94,25;93,42;91,18;70,69;45,00;21,82;21,74;30,77;30,00;201512;22/01/2016 16:40:35
ODONTOREAL LTDA. (412040);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTOVIDA LTDA ME (418200);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTRAT ASSISTENCIA ODONTOLOGICA LTDA. - EIRELI (415961);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
OPSFELDER ASSESSORIA S/S LTDA (416142);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ORAL BRASIL CONSULTORIA E GESTÃO EM SAÚDE LTDA (413127);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ORAL FLEX CONVÊNIO E PRESTAÇÃO DE SERVIÇOS ODONTOLÓGICOS S/S LTDA (401595);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ORAL GAM ASSISTENCIA ODONTOLÓGICA LTDA (418447);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ORAL MED PARANÁ-CLÍNICA ODONTOLÓGICA LTDA (362352);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA (304034);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ORAL SAÚDE CLÍNICA ODONTOLÓGICA LTDA. (311693);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ORAL SAÚDE DE IBITINGA SERVIÇOS ODONTOLÓGICOS S/S LTDA (366510);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ORAL SAÚDE DE VOTUPORANGA SERVIÇO ODONTOLÓGICO LTDA. (379557);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA (412996);Odontológica;Pequeno;;;;;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
ORION PLANOS E SERVIÇOS ODONTOLÓGICOS LTDA (416371);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ORTOVIDE CLÍNICA ORTODÔNTICA LTDA (416665);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
O.S ODONTOLÓGICA LTDA. (404365);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PAN DENTAL ODONTOLOGIA DE GRUPO LTDA. (414662);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PAULIDENT ODONTOLOGIA S/C LTDA (401781);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PERSONAL DOCTOR ASSISTENCIA ODONTOLOGICA LTDA. (415545);Odontológica;Pequeno;;1;;100,00;100,00;100,00;;;;;0,00;0,00;0,00;;201512;22/01/2016 16:40:35
PLAMEB - PLANO DE ASSISTENCIA ODONTOLOGICA LTDA (411892);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PLANET LIFE CONVENIOS ODONTOLÓGICOS S/S LTDA (418064);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME (417106);Odontológica;Médio;1;1;100,00;100,00;100,00;100,00;;;;;;;;;201512;22/01/2016 16:40:35
PLANO ODONTOLÓGICO DENTALVIDAS LTDA. (415936);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA (415987);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PLANODENTE LTDA. (416517);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PLANODONT SERVIÇOS ODONTOLÓGICOS LTDA (418366);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PLENODONTO ASSISTÊNCIA ODONTOLÓGICA S/C LTDA. (403458);Odontológica;Médio;13;13;0,00;0,00;0,00;0,00;;;;;;;;;201512;22/01/2016 16:40:35
PREST ODONTO LTDA (384844);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PREV  ASSISTÊNCIA ODONTOLÓGICA - EIRELI (335410);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PREV-DONT ODONTOLOGICA LTDA. (410420);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PREVIDENT ASSISTÊNCIA ODONTOLÓGICA LTDA. (374440);Odontológica;Médio;;;;;;100,00;100,00;100,00;;;;;;;201512;22/01/2016 16:40:35
PREVINA ODONTOLOGIA LTDA (403636);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PREVODOCTOR  ASSISTÊNCIA ODONTOLÓGICA LTDA. (412830);Odontológica;Pequeno;;;;;;0,00;0,00;0,00;;;;;;;201512;22/01/2016 16:40:35
PREV-SYSTEM EIRELI EPP (401609);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA (416525);Odontológica;Médio;;;;;;;;;;;;0,00;0,00;0,00;201512;22/01/2016 16:40:35
PRÓ ODONTO ASSISTENCIA ODONTOLOGICA LTDA (400106);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PRODENT - ASSISTÊNCIA ODONTOLÓGICA LTDA. (380041);Odontológica;Grande;12;11;94,12;87,50;73,68;75,00;77,27;86,96;86,36;86,36;82,35;88,24;93,33;93,75;201512;22/01/2016 16:40:35
PROI - PLANO RACIONAL DE ODONTOLOGIA INTEGRAL  LTDA. (411728);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PRONTO SERVICE SERVICOS DE SAUDE  LTDA. (405761);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PROSORRIR - PLANOS ODONTOLÓGICOS LTDA (415065);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
PRUDENT PLANOS ODONTOLOGICOS S/S LTDA (416151);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME (417131);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
REDE DENTAL OPERADORA DE PLANOS ODONTOLÓGICOS LTDA (412350);Odontológica;Médio;1;1;100,00;100,00;100,00;;;;;;;;;;201512;22/01/2016 16:40:35
REDE ODONTO SAUDE LTDA (419770);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
RIBEIRO & SILVA CONSULTORES LTDA EPP. (416363);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA (417149);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
RODRIGUES LEIRA ODONTOLOGIA LTDA. (415243);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ROPE ODONTOLOGIA ESPECIALIZADA S/S LTDA. (415821);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
S & M ODONTOLOGIA INTEGRADA LTDA (414727);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
S SHIMODA ASSISTENCIA ODONTOLOGICA S/S LTDA (416380);Odontológica;Pequeno;;;;;;;;;;0,00;0,00;0,00;;;201512;22/01/2016 16:40:35
SÃO FRANCISCO ODONTOLOGIA LIMITADA (365319);Odontológica;Grande;;;;;;;100,00;100,00;100,00;;;;;;201512;22/01/2016 16:40:35
SAÚDE É TUDO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415171);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SEDEG ASSISTÊNCIA ODONTOLÓGICA LTDA. (408603);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA (414654);Odontológica;Grande;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;;;;201512;22/01/2016 16:40:35
SER ÚNICO - PLANOS ODONTOLÓGICOS S/S LTDA. (301213);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA ME. (414701);Odontológica;Médio;;;;;;;;;0,00;0,00;0,00;;;;201512;22/01/2016 16:40:35
SERVIÇO DE ASSISTÊNCIA ODONTOLÓGICA SOCIAL LTDA. (324710);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SISDENTE - SISTEMA INTEGRADO DE SAÚDE DENTAL LTDA. (344095);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP (403865);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SISTEMA PREVSAUDE LTDA (333239);Odontológica;Pequeno;;1;;100,00;100,00;100,00;;;;;;;;;201512;22/01/2016 16:40:35
SISTEMA 1 SERVIÇOS DE ASSISTÊNCIA À SAÚDE SUPLEMENTAR (418790);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SITO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO LTDA (402095);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SITTO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO (416266);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SÓ ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA (416878);Odontológica;Pequeno;;;;;;;;;;;;0,00;0,00;0,00;201512;22/01/2016 16:40:35
SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA (416410);Odontológica;Pequeno;1;1;100,00;100,00;100,00;;;;;;;;;;201512;22/01/2016 16:40:35
SOESP-ODONTO SISTEMA ODONTOLÓGICO E SERVIÇOS PREVENTIVOS LTDA. (405604);Odontológica;Médio;;;;;;;;;;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
SOGELI PLANOS ODONTOLÓGICOS LTDA. (351890);Odontológica;Médio;;;;;;;;;;;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
SOLIMEO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415871);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SOPREVI SERVIÇO ODONTOLÓGICO PREVENTIVO INTEGRADO LTDA (403245);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A. (419524);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SORRISO OPERADORA ODONTOLÓGICA LTDA (416631);Odontológica;Médio;;1;;100,00;100,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
SP FRIGO ODONTOLOGIA LTDA (417203);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SPECIAL ASSISTÊNCIA ODONTOLÓGICA LTDA. (402125);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
SUL AMÉRICA ODONTOLÓGICO S/A (417815);Odontológica;Grande;1;1;100,00;100,00;93,33;91,67;91,67;100,00;100,00;85,71;85,71;80,00;100,00;0,00;201512;22/01/2016 16:40:35
TOP DOCTOR'S ODONTOLOGIA LTDA (416193);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA (417114);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNICA COOPERATIVA DE ATENDIMENTO ODONTOLÓGICO LTDA (408701);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIDASODONTO PLANO DE ASSISTENCIA ODONTOLOGICA LTDA. (413933);Odontológica;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
UNIDENTAL COOPERATIVA UNIAO DOS DENTISTAS DA GRANDE NATAL (401277);Odontológica;Pequeno;;;;;;;;;;0,00;0,00;0,00;;;201512;22/01/2016 16:40:35
UNIDENTAL- COOPERATIVA UNIÃO DOS DENTISTAS DO ESTADO DO CEARÁ (401072);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA. (413429);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIDOCTOR ADMINISTRADORA DE CONVÊNIOS LTDA (411558);Odontológica;Pequeno;;;;;;;;;;;;;;0,00;201512;22/01/2016 16:40:35
UNIFICAÇÃO DOS DENTISTAS DE ITUVERAVA LTDA (404942);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED SAÚDE E ODONTO S.A (416801);Odontológica;Grande;1;1;100,00;100,00;66,67;0,00;0,00;100,00;100,00;100,00;100,00;100,00;83,33;85,71;201512;22/01/2016 16:40:35
UNIODONTO - COOPERATIVA ODONTOLOGICA DE CARUARU E REGIÃO AGRESTE DO ESTADO DE PERNAMBUCO (414891);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO ARAPIRACA COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA (403512);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO ATHENAS PAULISTA - COOPERATIVA ODONTOLÓGICA (340120);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO BAHIA SUL - COOPERATIVA ODONTOLOGICA DE ILHEUS RESPONSABILIDADE LTDA (383929);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO BEBEDOURO - COOPERATIVA ODONTOLÓGICA (327093);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA (368555);Odontológica;Grande;1;1;100,00;100,00;100,00;0,00;0,00;0,00;0,00;;;;;;201512;22/01/2016 16:40:35
UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA (353752);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA (343919);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO COOPERATIVA TRABALHO ODONTOLOGICO DE PARA DE MINAS (323632);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA (347604);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO (349283);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE ARAÇATUBA COOPERATIVA ODONTOLOGICA (362824);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE ARARAQUARA COOPERATIVA DE TRABALHO ODONTOLÓGICO (316997);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE AVARE COOPERATIVA ODONTOLÓGICA (311669);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE BOTUCATU COOPERATIVA ODONTOLOGICA (347477);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE BRAGANÇA PAULISTA COOP DE TRABALHO ODONTOLÓGICO (306193);Odontológica;Pequeno;;;;;;;;;;;;;0,00;0,00;201512;22/01/2016 16:40:35
UNIODONTO DE CACAPAVA COOPERATIVA ODONTOLOGICA (347302);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA (350494);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;;;100,00;100,00;100,00;;;;201512;22/01/2016 16:40:35
UNIODONTO DE CAMPO GRANDE SIST. NAC. COOP. ODONT. (347183);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE CAMPOS - COOPERATIVA ODONTOLOGICA (402516);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE CATANDUVA COOPERATIVA ODONTOLÓGICA (354686);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE FEIRA DE SANTANA - COOPERATIVA DE TRABALHO ODONTOLÓGICO DE FEIRA DE SANTANA RESP LIMITADA (400556);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE FERNANDOPOLIS COOPERATIVA ODONTOLOGICA (301647);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA (335258);Odontológica;Médio;;;;;;;;0,00;0,00;0,00;;;0,00;0,00;201512;22/01/2016 16:40:35
UNIODONTO DE JACAREÍ - COOPERATIVA ODONTOLÓGICA DE JACAREÍ (343056);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA (309257);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA (361569);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA (347795);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE LIMEIRA COOPERATIVA ODONTOLÓGICA (369462);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE LINS COOPERATIVA ODONTOLOGICA (344681);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA (350770);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA. (311391);Odontológica;Médio;;;;;;;;;;;0,00;0,00;0,00;;201512;22/01/2016 16:40:35
UNIODONTO DE MARÍLIA COOPERATIVA ODONTOLÓGICA (354821);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA (343404);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE MONTE ALTO COOPERATIVA ODONTOLOGICA (336238);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE NOVA IGUAÇU COOPERATIVA ODONTOLÓGICA (411701);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA (331104);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA (336017);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE RECIFE - COOPERATIVA ODONTOLÓGICA (305740);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE RIO BRANCO ACRE COOPERATIVA ODONTOLÓGICA LTDA. (403997);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE RIO CLARO COOPERATIVA ODONTOLOGICA (349011);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE RONDONIA COOPERATIVA LTDA. (336025);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE RORAIMA - COOPERATIVA DE TRABALHO ODONTOLÓGICO (418242);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE SALVADOR - COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (310107);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE SAO JOSE DO RIO PARDO - COOPERATIVA ODONTOLÓGICA (378682);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO (313751);Odontológica;Grande;;;;;;;;100,00;100,00;100,00;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE SÃO LUIS - COOP. DOS C. D. DO ESTADO DO MARANHÃ (369616);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE SÃO PAULO COOPERATIVA ODONTOLÓGICA (310042);Odontológica;Médio;;1;;100,00;50,00;50,00;0,00;;100,00;100,00;100,00;;;;201512;22/01/2016 16:40:35
UNIODONTO DE SC COOPERATIVA ADMINISTRADORAS DE CONTRATOS (342203);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA (373109);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA (334243);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLÓGICA (350290);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE TRÊS RIOS - COOPERATIVA DE TRABALHO ODONTOLÓGICA (359726);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA (350630);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS (314315);Odontológica;Médio;1;1;100,00;100,00;;;;;;;;;100,00;100,00;201512;22/01/2016 16:40:35
UNIODONTO DO RIO DE JANEIRO COOPERATIVA ODONTOLÓGICA LTDA (318230);Odontológica;Médio;1;1;100,00;100,00;100,00;;;;;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA (358339);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DOURADOS - COOPERATIVA ODONTOLÓGICA (313807);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO DUQUE DE CAXIAS COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (382337);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO ERECHIM - COOPERATIVA DE TRABALHO ODONTOLÓGICO (411698);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLÓGICA LTDA. (341894);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS (358436);Odontológica;Grande;;;;;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIODONTO ITAPERUNA/RJ COOPERATIVA DE TRABALHO ODONTOLOGICO (317772);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO JUIZ DE FORA COOPERATIVA DE SAÚDE ODONTOLÓGICA LTDA. (327441);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO LEOPOLDINA - COOPERATIVA ODONTOLÓGICA (401919);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO MACAÉ - COOPERATIVA ODONTOLÓGICA (300195);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA (321125);Odontológica;Médio;;;;;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA (381144);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO MOSSORÓ - COOPERATIVA DOS CIRURGIÕES DENTISTAS DE MOSSORÓ E REGIÃO OESTE (303291);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO (361593);Odontológica;Médio;1;1;100,00;100,00;0,00;0,00;0,00;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO PAULO AFONSO COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (402109);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA (346004);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO PIRASSUNUNGA - COOPERATIVA ODONTOLÓGICA (378941);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA (315818);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA (366439);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA (344451);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIODONTO RESENDE - COOPERATIVA ODONTOLOGICA (406121);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
