Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/18;nov/18;out/18;set/18;ago/18;jul/18;jun/18;mai/18;abr/18;mar/18;fev/18;jan/18;Competência;Data de atualização
UNIODONTO DE BRAGANÇA PAULISTA COOP DE TRABALHO ODONTOLÓGICO (306193);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE CACAPAVA COOPERATIVA ODONTOLOGICA (347302);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA (350494);Odontológica;Grande;;;;;;;;100,00;100,00;100,00;100,00;100,00;;;201812;16/01/2019 04:17:13
UNIODONTO DE CAMPO GRANDE SIST. NAC. COOP. ODONT. (347183);Odontológica;Pequeno;;;;;;;;;;;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIODONTO DE CAMPOS - COOPERATIVA ODONTOLOGICA (402516);Odontológica;Pequeno;;;;;;;;;;;;0,00;0,00;0,00;201812;16/01/2019 04:17:13
UNIODONTO DE CATANDUVA COOPERATIVA ODONTOLÓGICA (354686);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE FEIRA DE SANTANA - COOPERATIVA DE TRABALHO ODONTOLÓGICO DE FEIRA DE SANTANA RESP LIMITADA (400556);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE FERNANDOPOLIS COOPERATIVA ODONTOLOGICA (301647);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA (335258);Odontológica;Médio;;;;;;;;;;100,00;100,00;100,00;100,00;;201812;16/01/2019 04:17:13
UNIODONTO DE JACAREÍ - COOPERATIVA ODONTOLÓGICA DE JACAREÍ (343056);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA (309257);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA (361569);Odontológica;Médio;;1;;100,00;100,00;100,00;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA (347795);Odontológica;Médio;;1;;100,00;100,00;100,00;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE LIMEIRA COOPERATIVA ODONTOLÓGICA (369462);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE LINS COOPERATIVA ODONTOLOGICA (344681);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA (350770);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA. (311391);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA (343404);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE MONTE ALTO COOPERATIVA ODONTOLOGICA (336238);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE NOVA IGUAÇU COOPERATIVA ODONTOLÓGICA (411701);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA (331104);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA (336017);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE RECIFE - COOPERATIVA ODONTOLÓGICA (305740);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE RIO BRANCO ACRE COOPERATIVA ODONTOLÓGICA LTDA. (403997);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE RIO CLARO COOPERATIVA ODONTOLOGICA (349011);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE RONDONIA COOPERATIVA LTDA. (336025);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE RORAIMA - COOPERATIVA DE TRABALHO ODONTOLÓGICO (418242);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE SALVADOR - COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (310107);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE SAO JOSE DO RIO PARDO - COOPERATIVA ODONTOLÓGICA (378682);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO (313751);Odontológica;Grande;;;;;;;100,00;100,00;100,00;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE SÃO LUIS - COOP. DOS C. D. DO ESTADO DO MARANHÃ (369616);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE SC COOPERATIVA ADMINISTRADORAS DE CONTRATOS (342203);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA (373109);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA (334243);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLÓGICA (350290);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE TRÊS RIOS - COOPERATIVA DE TRABALHO ODONTOLÓGICA (359726);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA (350630);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS (314315);Odontológica;Médio;;;;;;;;;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIODONTO DO RIO DE JANEIRO COOPERATIVA ODONTOLÓGICA LTDA (318230);Odontológica;Médio;;;;;100,00;100,00;100,00;;;;100,00;100,00;100,00;;201812;16/01/2019 04:17:13
UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA (358339);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DOURADOS - COOPERATIVA ODONTOLÓGICA (313807);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DUQUE DE CAXIAS COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (382337);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLÓGICA LTDA. (341894);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS (358436);Odontológica;Grande;1;1;100,00;100,00;100,00;;0,00;0,00;50,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIODONTO ITAPERUNA/RJ COOPERATIVA DE TRABALHO ODONTOLOGICO (317772);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO JUIZ DE FORA COOPERATIVA DE SAÚDE ODONTOLÓGICA LTDA. (327441);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO LEOPOLDINA - COOPERATIVA ODONTOLÓGICA (401919);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO MACAÉ - COOPERATIVA ODONTOLÓGICA (300195);Odontológica;Pequeno;;;;;;100,00;100,00;100,00;;;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA (321125);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA (381144);Odontológica;Médio;;;;;;;;100,00;100,00;100,00;;0,00;0,00;0,00;201812;16/01/2019 04:17:13
UNIODONTO MOSSORÓ - COOPERATIVA DOS CIRURGIÕES DENTISTAS DE MOSSORÓ E REGIÃO OESTE (303291);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO PASSOS - COOPERATIVA ODONTOLÓGICA (419729);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO (361593);Odontológica;Grande;;;;;75,00;75,00;75,00;;100,00;85,71;80,00;77,78;85,71;100,00;201812;16/01/2019 04:17:13
UNIODONTO PAULO AFONSO COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (402109);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA (346004);Odontológica;Médio;;;;;;;;;;;;;100,00;100,00;201812;16/01/2019 04:17:13
UNIODONTO PIRASSUNUNGA - COOPERATIVA ODONTOLÓGICA (378941);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA (315818);Odontológica;Pequeno;1;;100,00;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA (366439);Odontológica;Médio;;;;;;100,00;100,00;100,00;;;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA (344451);Odontológica;Médio;;;;;;;100,00;100,00;100,00;100,00;;;;;201812;16/01/2019 04:17:13
UNIODONTO RESENDE - COOPERATIVA ODONTOLOGICA (406121);Odontológica;Pequeno;;;;;;100,00;100,00;100,00;;;0,00;50,00;33,33;33,33;201812;16/01/2019 04:17:13
UNIODONTO RIO GRANDE-LITORAL COOPERATIVA ODONTOLOGICA LTDA (367966);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA (305421);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO SÃO CARLOS -  COOPERATIVA ODONTOLÓGICA (335525);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO SÃO JOSÉ DO RIO PRETO - COOPERATIVA ODONTOLÓGICA (303259);Odontológica;Pequeno;;;;;;;;;;;;0,00;0,00;0,00;201812;16/01/2019 04:17:13
UNIODONTO SUDOESTE GOIANO - COOPERATIVA DE TRABALHO ODONTOLOGICO (314871);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO SUL CAPIXABA COOPERATIVA ODONTOLOGICA (370711);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO SUL FLUMINENSE COOP DE TRAB ODONTOLOGICO LTDA (363171);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO TAUBATÉ COOPERATIVA DE TRABALHO ODONTOLOGICO (319350);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA (370568);Odontológica;Médio;;;;;;;;;;;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIODONTO VALE DO SINOS COOPERATIVA ODONTOLÓGICA LTDA (406295);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA (382655);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO VITÓRIA - COOPERATIVA DE TRABALHO ODONTOLOGICO (308277);Odontológica;Pequeno;;;;;;;;;;;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIODONTO-NORDESTE, CENTRAL REGIONAL DAS COOP. ODONT. DO NORD. DO BRASIL (416177);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE (345318);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIVERSAL PLANO ODONTOLOGICO LTDA (413348);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
USODONTO PLANOS DE SAÚDE LTDA (419061);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
VIEIRA ASSISTÊNCIA ODONTOLÓGICA LTDA (419915);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
VIP ASSISTENCIA ODONTOLOGICA LTDA. (405582);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
WM ADMINISTRAÇÃO DE PLANOS ODONTOLÓGICOS LTDA. (351628);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ZURICH SANTANDER BRASIL ODONTO LTDA. (419354);Odontológica;Médio;1;1;100,00;100,00;100,00;66,67;50,00;0,00;;;;;;;201812;16/01/2019 04:17:13
